id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,status,price,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket
"1020-E-Austin-Ave-S,-Salt-Lake-City,-UT-84106","1020 E Austin Ave S, Salt Lake City, UT 84106",1020 E Austin Ave S,,Salt Lake City,UT,84106,Salt Lake,40.705628,-111.86201,Single Family,4.0,2.0,2316.0,6098.0,1948.0,Inactive,530000,2024-03-02T00:00:00.000Z,2024-04-14T00:00:00.000Z,2023-10-26T00:00:00.000Z,2024-04-13T00:00:00.000Z,43
"790-S-240-E,-Salem,-UT-84653","790 S 240 E, Salem, UT 84653",790 S 240 E,,Salem,UT,84653,Utah,40.042445,-111.669025,Single Family,4.0,1.5,2372.0,10454.0,1977.0,Inactive,454900,2024-03-05T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-03-06T00:00:00.000Z,2024-04-13T00:00:00.000Z,40
"1777-N-Anson-Dr-W,-Tooele,-UT-84074","1777 N Anson Dr W, Tooele, UT 84074",1777 N Anson Dr W,,Tooele,UT,84074,Tooele,40.5622,-112.299187,Condo,3.0,1.5,1761.0,436.0,2001.0,Inactive,279900,2024-03-07T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-03-08T00:00:00.000Z,2024-04-13T00:00:00.000Z,38
"3217-W-2400-N,-Lehi,-UT-84043","3217 W 2400 N, Lehi, UT 84043",3217 W 2400 N,,Lehi,UT,84043,Utah,40.416529,-111.901247,Single Family,3.0,2.5,2006.0,3485.0,2018.0,Inactive,524800,2024-03-13T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-03-14T00:00:00.000Z,2024-04-13T00:00:00.000Z,32
"1599-N-Sharptail-Crk,-Unit-3,-Logan,-UT-84341","1599 N Sharptail Crk, Unit 3, Logan, UT 84341",1599 N Sharptail Crk,Unit 3,Logan,UT,84341,Cache,41.76064,-111.787914,Land,,,,19166.0,,Inactive,270000,2024-03-13T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-03-14T00:00:00.000Z,2024-04-13T00:00:00.000Z,32
"913-E-600-S,-Salt-Lake-City,-UT-84102","913 E 600 S, Salt Lake City, UT 84102",913 E 600 S,,Salt Lake City,UT,84102,Salt Lake,40.756592,-111.864755,Multi-Family,5.0,4.0,2697.0,6098.0,1924.0,Inactive,1400000,2024-03-15T00:00:00.000Z,2024-04-14T00:00:00.000Z,2022-08-25T08:18:32.439Z,2024-04-13T00:00:00.000Z,30
"853-N-Gramercy-Ave,-Ogden,-UT-84404","853 N Gramercy Ave, Ogden, UT 84404",853 N Gramercy Ave,,Ogden,UT,84404,Weber,41.272997,-111.958324,Single Family,4.0,1.0,1527.0,7405.0,1962.0,Inactive,390000,2024-03-18T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-03-19T00:00:00.000Z,2024-04-13T00:00:00.000Z,27
"713-W-1875-S,-Lehi,-UT-84043","713 W 1875 S, Lehi, UT 84043",713 W 1875 S,,Lehi,UT,84043,Utah,40.365305,-111.860833,Single Family,3.0,2.5,2174.0,8712.0,2007.0,Inactive,574999,2024-03-19T00:00:00.000Z,2024-04-14T00:00:00.000Z,2021-03-06T12:43:56.715Z,2024-04-13T00:00:00.000Z,26
"6863-W-Meadow-Grass-Dr,-South-Jordan,-UT-84009","6863 W Meadow Grass Dr, South Jordan, UT 84009",6863 W Meadow Grass Dr,,South Jordan,UT,84009,Salt Lake,40.539528,-112.054359,Single Family,3.0,2.5,2549.0,2614.0,2024.0,Inactive,589990,2024-03-21T00:00:00.000Z,2024-04-14T00:00:00.000Z,2023-12-03T00:00:00.000Z,2024-04-13T00:00:00.000Z,24
"151-W-Telegraph-St,-Ste-8,-Washington,-UT-84780","151 W Telegraph St, Ste 8, Washington, UT 84780",151 W Telegraph St,Ste 8,Washington,UT,84780,Washington,37.12925,-113.51255,Single Family,3.0,2.0,1372.0,1742.0,1998.0,Inactive,359900,2024-03-21T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-03-21T00:00:00.000Z,2024-04-13T00:00:00.000Z,24
"5531-S-Spurrier-Rd-W,-Murray,-UT-84107","5531 S Spurrier Rd W, Murray, UT 84107",5531 S Spurrier Rd W,,Murray,UT,84107,Salt Lake,40.650169,-111.892941,Single Family,3.0,1.0,1056.0,7841.0,1957.0,Inactive,385000,2024-03-22T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-03-22T00:00:00.000Z,2024-04-13T00:00:00.000Z,23
"236-W-400-N,-Hyde-Park,-UT-84318","236 W 400 N, Hyde Park, UT 84318",236 W 400 N,,Hyde Park,UT,84318,Cache,41.806755,-111.825384,Single Family,4.0,3.5,2932.0,13504.0,2023.0,Inactive,599900,2024-03-27T00:00:00.000Z,2024-04-14T00:00:00.000Z,2023-06-07T00:00:00.000Z,2024-04-13T00:00:00.000Z,18
"548-N-Winding-River-Ave,-Unit-1183,-Lehi,-UT-84043","548 N Winding River Ave, Unit 1183, Lehi, UT 84043",548 N Winding River Ave,Unit 1183,Lehi,UT,84043,Utah,40.394089,-111.911743,Townhouse,3.0,2.0,1311.0,1307.0,2020.0,Inactive,379999,2024-03-27T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-03-28T00:00:00.000Z,2024-04-13T00:00:00.000Z,18
"2792-S-Imperial-St,-Salt-Lake-City,-UT-84106","2792 S Imperial St, Salt Lake City, UT 84106",2792 S Imperial St,,Salt Lake City,UT,84106,Salt Lake,40.710526,-111.843972,Single Family,3.0,1.0,1609.0,6534.0,1942.0,Inactive,640000,2024-03-27T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-03-28T00:00:00.000Z,2024-04-13T00:00:00.000Z,18
"1585-S-Windy-Ridge-Dr,---1253,-Spanish-Fork,-UT-84660","1585 S Windy Ridge Dr, # 1253, Spanish Fork, UT 84660",1585 S Windy Ridge Dr,# 1253,Spanish Fork,UT,84660,Utah,40.09457,-111.5975,Townhouse,4.0,2.5,1607.0,1307.0,2023.0,Inactive,400930,2024-04-01T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-03-01T00:00:00.000Z,2024-04-13T00:00:00.000Z,13
"8084-N-Ridge-Loop-E,-Unit-F2,-Eagle-Mountain,-UT-84005","8084 N Ridge Loop E, Unit F2, Eagle Mountain, UT 84005",8084 N Ridge Loop E,Unit F2,Eagle Mountain,UT,84005,Utah,40.36329,-111.977818,Condo,3.0,2.0,1237.0,1307.0,2001.0,Inactive,292000,2024-04-01T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-02T00:00:00.000Z,2024-04-13T00:00:00.000Z,13
"840-W-Bigler-Ln,-Unit-2031,-Midway,-UT-84049","840 W Bigler Ln, Unit 2031, Midway, UT 84049",840 W Bigler Ln,Unit 2031,Midway,UT,84049,Wasatch,40.524267,-111.489944,Condo,2.0,2.0,1059.0,,2006.0,Inactive,365000,2024-04-02T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-02T00:00:00.000Z,2024-04-13T00:00:00.000Z,12
"5538-S-1350-E,-South,-Ogden,-UT-84403","5538 S 1350 E, South, Ogden, UT 84403",5538 S 1350 E,South,Ogden,UT,84403,Weber,41.164109,-111.945526,Single Family,6.0,3.0,4021.0,10454.0,2010.0,Inactive,850000,2024-04-02T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-03T00:00:00.000Z,2024-04-13T00:00:00.000Z,12
"8976-N-Barton-Creek-Dr,-Eagle-Mountain,-UT-84005","8976 N Barton Creek Dr, Eagle Mountain, UT 84005",8976 N Barton Creek Dr,,Eagle Mountain,UT,84005,Utah,40.376283,-111.967694,Single Family,3.0,2.0,3337.0,7841.0,2010.0,Inactive,559900,2024-04-03T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-04T00:00:00.000Z,2024-04-13T00:00:00.000Z,11
"1545-S-3740-E,---1312,-Spanish-Fork,-UT-84660","1545 S 3740 E, # 1312, Spanish Fork, UT 84660",1545 S 3740 E,# 1312,Spanish Fork,UT,84660,Utah,40.09457,-111.5975,Townhouse,3.0,2.0,1399.0,871.0,2023.0,Inactive,360990,2024-04-03T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-06T00:00:00.000Z,2024-04-13T00:00:00.000Z,11
"5610-S-Goodway-Dr,-Murray,-UT-84123","5610 S Goodway Dr, Murray, UT 84123",5610 S Goodway Dr,,Murray,UT,84123,Salt Lake,40.649662,-111.908802,Single Family,3.0,1.0,1223.0,7841.0,1957.0,Inactive,460000,2024-04-04T00:00:00.000Z,2024-04-14T00:00:00.000Z,2023-02-18T00:00:00.000Z,2024-04-13T00:00:00.000Z,10
"5519-W-Maudine-Ave-S,-West-Valley-City,-UT-84120","5519 W Maudine Ave S, West Valley City, UT 84120",5519 W Maudine Ave S,,West Valley City,UT,84120,Salt Lake,40.688605,-112.022863,Single Family,4.0,2.0,1645.0,9583.0,1958.0,Inactive,449900,2024-04-04T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-05T00:00:00.000Z,2024-04-13T00:00:00.000Z,10
"4142-Safflower-Dr-W,-Unit-5006,-Lehi,-UT-84043","4142 Safflower Dr W, Unit 5006, Lehi, UT 84043",4142 Safflower Dr W,Unit 5006,Lehi,UT,84043,Utah,40.424,-111.915237,Single Family,5.0,3.5,2741.0,5663.0,2023.0,Inactive,724900,2024-04-04T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-05T00:00:00.000Z,2024-04-13T00:00:00.000Z,10
"942-N-650-E,-Tooele,-UT-84074","942 N 650 E, Tooele, UT 84074",942 N 650 E,,Tooele,UT,84074,Tooele,40.550017,-112.280131,Single Family,4.0,2.5,2024.0,6970.0,2003.0,Inactive,424900,2024-04-04T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-05T00:00:00.000Z,2024-04-13T00:00:00.000Z,10
"751-W-1950-N,-West,-Bountiful,-UT-84087","751 W 1950 N, West, Bountiful, UT 84087",751 W 1950 N,West,Bountiful,UT,84087,Davis,40.910333,-111.900172,Single Family,6.0,1.0,2030.0,10019.0,1976.0,Inactive,515000,2024-04-06T00:00:00.000Z,2024-04-14T00:00:00.000Z,2021-10-30T07:49:25.770Z,2024-04-13T00:00:00.000Z,8
"1110-W-Hidden-Spring-Dr,---358,-Santaquin,-UT-84655","1110 W Hidden Spring Dr, # 358, Santaquin, UT 84655",1110 W Hidden Spring Dr,# 358,Santaquin,UT,84655,Utah,39.95303,-111.81,Townhouse,3.0,2.5,2187.0,,,Inactive,414990,2024-04-07T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-12T00:00:00.000Z,2024-04-13T00:00:00.000Z,7
"1502-W-Timbercreek-Ln-S,-Layton,-UT-84041","1502 W Timbercreek Ln S, Layton, UT 84041",1502 W Timbercreek Ln S,,Layton,UT,84041,Davis,41.048083,-111.993834,Single Family,6.0,4.5,4335.0,13939.0,2008.0,Inactive,815000,2024-04-08T00:00:00.000Z,2024-04-14T00:00:00.000Z,2023-08-24T00:00:00.000Z,2024-04-13T00:00:00.000Z,6
"1383-S-3680-E,---1211,-Spanish-Fork,-UT-84660","1383 S 3680 E, # 1211, Spanish Fork, UT 84660",1383 S 3680 E,# 1211,Spanish Fork,UT,84660,Utah,40.09457,-111.5975,Townhouse,3.0,2.0,1310.0,,,Inactive,360990,2024-04-08T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-12T00:00:00.000Z,2024-04-13T00:00:00.000Z,6
"791-N-Sierra-Spring-Way,---779,-Lehi,-UT-84043","791 N Sierra Spring Way, # 779, Lehi, UT 84043",791 N Sierra Spring Way,# 779,Lehi,UT,84043,Utah,40.39581,-111.907,Single Family,3.0,2.5,2945.0,,,Inactive,585990,2024-04-08T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-12T00:00:00.000Z,2024-04-13T00:00:00.000Z,6
"3464-N-Finch-Ln,-Eagle-Mountain,-UT-84005","3464 N Finch Ln, Eagle Mountain, UT 84005",3464 N Finch Ln,,Eagle Mountain,UT,84005,Utah,40.297573,-112.012558,Single Family,4.0,2.5,2482.0,,,Inactive,524900,2024-04-09T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-03-16T00:00:00.000Z,2024-04-13T00:00:00.000Z,5
"722-W-Carter-Dr,-Riverdale,-UT-84405","722 W Carter Dr, Riverdale, UT 84405",722 W Carter Dr,,Riverdale,UT,84405,Weber,41.192348,-111.997688,Single Family,4.0,3.0,2138.0,9148.0,1978.0,Inactive,450000,2024-04-09T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-10T00:00:00.000Z,2024-04-13T00:00:00.000Z,5
"1347-E-Estrellita-Dr,-Sandy,-UT-84093","1347 E Estrellita Dr, Sandy, UT 84093",1347 E Estrellita Dr,,Sandy,UT,84093,Salt Lake,40.600162,-111.851908,Single Family,4.0,2.0,2110.0,9148.0,1972.0,Inactive,659000,2024-04-10T00:00:00.000Z,2024-04-14T00:00:00.000Z,2023-06-09T00:00:00.000Z,2024-04-13T00:00:00.000Z,4
"1616-N-1280-E,-Payson,-UT-84651","1616 N 1280 E, Payson, UT 84651",1616 N 1280 E,,Payson,UT,84651,Utah,40.066643,-111.711498,Townhouse,3.0,2.5,1901.0,871.0,2019.0,Inactive,395000,2024-04-10T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-10T00:00:00.000Z,2024-04-13T00:00:00.000Z,4
"4421-W-5825-S,-Hooper,-UT-84315","4421 W 5825 S, Hooper, UT 84315",4421 W 5825 S,,Hooper,UT,84315,Weber,41.157324,-112.087006,Single Family,5.0,2.5,2286.0,10019.0,2007.0,Inactive,475000,2024-04-10T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-11T00:00:00.000Z,2024-04-13T00:00:00.000Z,4
"813-E-Raintree-Ave,-Sandy,-UT-84094","813 E Raintree Ave, Sandy, UT 84094",813 E Raintree Ave,,Sandy,UT,84094,Salt Lake,40.605525,-111.868542,Single Family,5.0,1.5,2340.0,10019.0,1963.0,Inactive,550000,2024-04-10T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-11T00:00:00.000Z,2024-04-13T00:00:00.000Z,4
"1154-N-Trapper-Loop,-Unit-42,-Garden-City,-UT-84028","1154 N Trapper Loop, Unit 42, Garden City, UT 84028",1154 N Trapper Loop,Unit 42,Garden City,UT,84028,Rich,41.965165,-111.410496,Land,,,,4792.0,,Inactive,68000,2024-04-10T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-11T00:00:00.000Z,2024-04-13T00:00:00.000Z,4
"3767-N-1130-W,-Helper,-UT-84526","3767 N 1130 W, Helper, UT 84526",3767 N 1130 W,,Helper,UT,84526,Carbon,39.655999,-110.837962,Single Family,5.0,2.0,3136.0,22651.0,1983.0,Inactive,425000,2024-04-10T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-11T00:00:00.000Z,2024-04-13T00:00:00.000Z,4
"1012-E-Manifest-Ln,---2115,-Saratoga-Springs,-UT-84045","1012 E Manifest Ln, # 2115, Saratoga Springs, UT 84045",1012 E Manifest Ln,# 2115,Saratoga Springs,UT,84045,Utah,40.36621,-111.8911,Townhouse,3.0,2.5,2187.0,,,Inactive,454990,2024-04-10T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-12T00:00:00.000Z,2024-04-13T00:00:00.000Z,4
"3414-W-2650-W,-Hurricane,-UT-84737","3414 W 2650 W, Hurricane, UT 84737",3414 W 2650 W,,Hurricane,UT,84737,Washington,37.135325,-113.367442,Single Family,4.0,3.0,2337.0,10890.0,2016.0,Inactive,650000,2024-04-11T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-11T00:00:00.000Z,2024-04-13T00:00:00.000Z,3
"489-W-1150-N,-Logan,-UT-84341","489 W 1150 N, Logan, UT 84341",489 W 1150 N,,Logan,UT,84341,Cache,41.753079,-111.846433,Single Family,3.0,2.5,1688.0,6098.0,2019.0,Inactive,428000,2024-04-11T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-11T00:00:00.000Z,2024-04-13T00:00:00.000Z,3
"1148-Tule-Dr,-Hyrum,-UT-84319","1148 Tule Dr, Hyrum, UT 84319",1148 Tule Dr,,Hyrum,UT,84319,Cache,41.632116,-111.82238,Single Family,4.0,2.0,1836.0,6970.0,1999.0,Inactive,359000,2024-04-11T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-12T00:00:00.000Z,2024-04-13T00:00:00.000Z,3
"1224-S-Stewart-St,-Salt-Lake-City,-UT-84104","1224 S Stewart St, Salt Lake City, UT 84104",1224 S Stewart St,,Salt Lake City,UT,84104,Salt Lake,40.742604,-111.935247,Single Family,2.0,1.0,682.0,7841.0,1947.0,Inactive,325000,2024-04-11T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-12T00:00:00.000Z,2024-04-13T00:00:00.000Z,3
"978-N-275-W,-Bountiful,-UT-84010","978 N 275 W, Bountiful, UT 84010",978 N 275 W,,Bountiful,UT,84010,Davis,40.899437,-111.887654,Single Family,5.0,1.0,2135.0,8276.0,1991.0,Inactive,520000,2024-04-11T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-12T00:00:00.000Z,2024-04-13T00:00:00.000Z,3
"149-E-650-N,-Bountiful,-UT-84010","149 E 650 N, Bountiful, UT 84010",149 E 650 N,,Bountiful,UT,84010,Davis,40.896625,-111.877294,Single Family,4.0,2.0,2542.0,9148.0,1946.0,Inactive,599900,2024-04-11T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-12T00:00:00.000Z,2024-04-13T00:00:00.000Z,3
"2607-W-3230-S,-Syracuse,-UT-84075","2607 W 3230 S, Syracuse, UT 84075",2607 W 3230 S,,Syracuse,UT,84075,Davis,41.066797,-112.076265,Single Family,3.0,2.0,1686.0,8276.0,2021.0,Inactive,515000,2024-04-11T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-12T00:00:00.000Z,2024-04-13T00:00:00.000Z,3
"1481-W-Ursa-Way,-Unit-75,-Heber-City,-UT-84032","1481 W Ursa Way, Unit 75, Heber City, UT 84032",1481 W Ursa Way,Unit 75,Heber City,UT,84032,Wasatch,40.644558,-111.438494,Land,,,,11761.0,,Inactive,825000,2024-04-11T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-12T00:00:00.000Z,2024-04-13T00:00:00.000Z,3
"354-Brookside-Dr,-Springville,-UT-84663","354 Brookside Dr, Springville, UT 84663",354 Brookside Dr,,Springville,UT,84663,Utah,40.157262,-111.595751,Single Family,4.0,2.0,1968.0,7841.0,1943.0,Inactive,425000,2024-04-11T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-12T00:00:00.000Z,2024-04-13T00:00:00.000Z,3
"477-S-Lake-View-Dr,-Vineyard,-UT-84059","477 S Lake View Dr, Vineyard, UT 84059",477 S Lake View Dr,,Vineyard,UT,84059,Utah,40.288339,-111.746298,Single Family,6.0,3.5,3542.0,12632.0,2012.0,Inactive,749900,2024-04-11T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-12T00:00:00.000Z,2024-04-13T00:00:00.000Z,3
"207-E-Serenity-Ave,---1212,-Tooele,-UT-84074","207 E Serenity Ave, # 1212, Tooele, UT 84074",207 E Serenity Ave,# 1212,Tooele,UT,84074,Tooele,40.56583,-112.2903,Townhouse,3.0,2.0,1399.0,,,Inactive,344990,2024-04-11T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-13T00:00:00.000Z,2024-04-13T00:00:00.000Z,3
"10854-S-Lamond-Dr-W,-South-Jordan,-UT-84009","10854 S Lamond Dr W, South Jordan, UT 84009",10854 S Lamond Dr W,,South Jordan,UT,84009,Salt Lake,40.554066,-112.012341,Single Family,6.0,3.5,5058.0,7841.0,2018.0,Inactive,1049900,2024-04-12T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-12T00:00:00.000Z,2024-04-13T00:00:00.000Z,2
"15468-S-Winged-Ct,-Draper,-UT-84020","15468 S Winged Ct, Draper, UT 84020",15468 S Winged Ct,,Draper,UT,84020,Utah,40.470609,-111.822085,Land,,,,28750.0,,Inactive,449000,2024-04-12T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-13T00:00:00.000Z,2024-04-13T00:00:00.000Z,2
"11143-N-Capricorn-Pl,-Lot-226,-Mayflower-Mnt,-UT-84032","11143 N Capricorn Pl, Lot 226, Mayflower Mnt, UT 84032",11143 N Capricorn Pl,Lot 226,Mayflower Mnt,UT,84032,Wasatch,40.646893,-111.44706,Land,,,,9583.0,,Inactive,867100,2022-06-23T00:00:00.000Z,2024-04-13T00:00:00.000Z,2023-02-15T00:00:00.000Z,2024-04-12T00:00:00.000Z,660
"11143-N-Capricorn-Pl,-Unit-226,-Heber-City,-UT-84032","11143 N Capricorn Pl, Unit 226, Heber City, UT 84032",11143 N Capricorn Pl,Unit 226,Heber City,UT,84032,Wasatch,40.646893,-111.44706,Land,,,,9583.0,,Inactive,867100,2022-06-23T00:00:00.000Z,2024-04-13T00:00:00.000Z,2023-02-15T00:00:00.000Z,2024-04-12T00:00:00.000Z,660
"220-Woodside-Ave,-Park-City,-UT-84060","220 Woodside Ave, Park City, UT 84060",220 Woodside Ave,,Park City,UT,84060,Summit,40.640873,-111.495599,Townhouse,3.0,3.5,2033.0,1742.0,1981.0,Inactive,1995000,2023-01-24T00:00:00.000Z,2024-04-13T00:00:00.000Z,2023-01-25T07:01:45.408Z,2024-04-12T00:00:00.000Z,445
"39-Acres,-Beryl,-UT-84714","39 Acres, Beryl, UT 84714",39 Acres,,Beryl,UT,84714,Iron,37.908991,-113.587336,Land,,,,1698840.0,,Inactive,32000,2023-03-09T00:00:00.000Z,2024-04-13T00:00:00.000Z,2023-03-10T00:00:00.000Z,2024-04-12T00:00:00.000Z,401
"1452-N-Stellar-Way,---307,-Saratoga-Springs,-UT-84045","1452 N Stellar Way, # 307, Saratoga Springs, UT 84045",1452 N Stellar Way,# 307,Saratoga Springs,UT,84045,Utah,40.388439,-111.927551,Single Family,2.0,2.0,3882.0,2614.0,2023.0,Inactive,739000,2023-07-18T00:00:00.000Z,2024-04-13T00:00:00.000Z,2023-07-19T00:00:00.000Z,2024-04-12T00:00:00.000Z,270
"1545-E-600-S,-Cleveland,-UT-84518","1545 E 600 S, Cleveland, UT 84518",1545 E 600 S,,Cleveland,UT,84518,Emery,39.340358,-110.820316,Land,,,,800633.0,,Inactive,178000,2023-08-01T00:00:00.000Z,2024-04-13T00:00:00.000Z,2023-08-01T00:00:00.000Z,2024-04-12T00:00:00.000Z,256
"543-Upper-Cove-Rd,-Unit-51,-Park-City,-UT-84098","543 Upper Cove Rd, Unit 51, Park City, UT 84098",543 Upper Cove Rd,Unit 51,Park City,UT,84098,Summit,40.78321,-111.521314,Land,0.0,,,429066.0,,Inactive,535000,2023-08-13T00:00:00.000Z,2024-04-13T00:00:00.000Z,2021-12-14T08:04:30.426Z,2024-04-12T00:00:00.000Z,244
"650-Edgewood-Dr,-Unit-45B,-North-Salt-Lake,-UT-84054","650 Edgewood Dr, Unit 45B, North Salt Lake, UT 84054",650 Edgewood Dr,Unit 45B,North Salt Lake,UT,84054,Davis,40.829128,-111.906797,Single Family,5.0,3.0,3451.0,436.0,2007.0,Inactive,675000,2023-09-07T00:00:00.000Z,2024-04-13T00:00:00.000Z,2023-09-08T00:00:00.000Z,2024-04-12T00:00:00.000Z,219
"3841-Aspen-Cir,-Kamas,-UT-84036","3841 Aspen Cir, Kamas, UT 84036",3841 Aspen Cir,,Kamas,UT,84036,Summit,40.941631,-110.80735,Single Family,1.0,1.5,1344.0,113692.0,1978.0,Inactive,350000,2023-09-08T00:00:00.000Z,2024-04-13T00:00:00.000Z,2023-09-16T00:00:00.000Z,2024-04-12T00:00:00.000Z,218
"100-Matterhorn-Ter,-Unit-128,-Park-City,-UT-84098","100 Matterhorn Ter, Unit 128, Park City, UT 84098",100 Matterhorn Ter,Unit 128,Park City,UT,84098,Summit,40.735641,-111.611131,Land,0.0,,,29185.0,,Inactive,360000,2023-09-11T00:00:00.000Z,2024-04-13T00:00:00.000Z,2021-04-18T07:41:05.091Z,2024-04-12T00:00:00.000Z,215
"4336-W-3525-S,-Unit-445,-West-Haven,-UT-84401","4336 W 3525 S, Unit 445, West Haven, UT 84401",4336 W 3525 S,Unit 445,West Haven,UT,84401,Weber,41.200581,-112.085182,Single Family,4.0,2.5,2147.0,7841.0,2023.0,Inactive,553455,2023-09-20T00:00:00.000Z,2024-04-13T00:00:00.000Z,2023-09-21T00:00:00.000Z,2024-04-12T00:00:00.000Z,206
"51-E-970-N,-Santaquin,-UT-84655","51 E 970 N, Santaquin, UT 84655",51 E 970 N,,Santaquin,UT,84655,Utah,39.992809,-111.784811,Townhouse,3.0,2.5,2348.0,1307.0,2023.0,Inactive,381900,2023-10-02T00:00:00.000Z,2024-04-13T00:00:00.000Z,2023-10-03T00:00:00.000Z,2024-04-12T00:00:00.000Z,194
"1491-N-Stellar-Way-W,-Unit-310,-Saratoga-Springs,-UT-84045","1491 N Stellar Way W, Unit 310, Saratoga Springs, UT 84045",1491 N Stellar Way W,Unit 310,Saratoga Springs,UT,84045,Utah,40.389305,-111.928162,Single Family,4.0,2.0,3712.0,2614.0,2023.0,Inactive,775000,2023-10-10T00:00:00.000Z,2024-04-13T00:00:00.000Z,2022-08-10T08:10:44.404Z,2024-04-12T00:00:00.000Z,186
"5731-W-Red-Narrows-Dr-S,-West-Jordan,-UT-84081","5731 W Red Narrows Dr S, West Jordan, UT 84081",5731 W Red Narrows Dr S,,West Jordan,UT,84081,Salt Lake,40.59769,-112.027495,Single Family,4.0,2.5,3484.0,6970.0,2006.0,Inactive,680000,2023-10-10T00:00:00.000Z,2024-04-13T00:00:00.000Z,2023-10-11T00:00:00.000Z,2024-04-12T00:00:00.000Z,186
"4798-N-Droubay-Rd,-Erda,-UT-84074","4798 N Droubay Rd, Erda, UT 84074",4798 N Droubay Rd,,Erda,UT,84074,Tooele,40.616647,-112.275059,Land,,,,43560.0,,Inactive,299500,2023-10-13T00:00:00.000Z,2024-04-13T00:00:00.000Z,2022-06-29T06:46:37.582Z,2024-04-12T00:00:00.000Z,183
"5325-E-Purple-Sage-Dr,-Unit-2,-Eden,-UT-84310","5325 E Purple Sage Dr, Unit 2, Eden, UT 84310",5325 E Purple Sage Dr,Unit 2,Eden,UT,84310,Weber,41.330127,-111.820123,Land,0.0,,,15246.0,,Inactive,299000,2023-10-16T00:00:00.000Z,2024-04-13T00:00:00.000Z,2021-01-15T05:27:03.181Z,2024-04-12T00:00:00.000Z,180
"3353-W-2430-S,-Hurricane,-UT-84737","3353 W 2430 S, Hurricane, UT 84737",3353 W 2430 S,,Hurricane,UT,84737,Washington,37.138784,-113.366042,Single Family,4.0,2.5,2224.0,10890.0,2017.0,Inactive,624900,2023-10-17T00:00:00.000Z,2024-04-13T00:00:00.000Z,2022-05-24T11:22:37.626Z,2024-04-12T00:00:00.000Z,179
"618-N-Ibapah-Peak-Dr,-Lot-174,-Heber-City,-UT-84032","618 N Ibapah Peak Dr, Lot 174, Heber City, UT 84032",618 N Ibapah Peak Dr,Lot 174,Heber City,UT,84032,Wasatch,40.514858,-111.365799,Land,,,,39204.0,,Inactive,790000,2023-10-18T00:00:00.000Z,2024-04-13T00:00:00.000Z,2023-10-19T00:00:00.000Z,2024-04-12T00:00:00.000Z,178
